CLASS,REGION-CENTROID-COL,REGION-CENTROID-ROW,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN
CEMENT,0.143426294820717,0.280334728033473,0,0,0.0392157098039216,0.000310259104594723,0.0571428747116227,0.00207315318756901,0.305447990873679,0.300324664770092,0.343888075523652,0.269680417936698,0.742798346452522,0.383165808024103,0.275423736489155,0.343888075523652,0.25891644,0.119513015937768
CEMENT,0.784860557768924,0.485355648535565,0,0,0.0958605647058824,0.00765307949578741,0.191304323521471,0.0429484930419124,0.284017561084975,0.277597400344177,0.319587611785069,0.252533117613932,0.740740735253772,0.363065326192836,0.31144066831101,0.319587611785069,0.24899939,0.115384774337773
CEMENT,0.756972111553785,0.376569037656904,0,0,0.0435730196078431,0.00136015426973014,0.0248447231773464,0.000855743354464437,0.31396850934062,0.284902595090076,0.378497780717984,0.27357754408176,0.557613171898339,0.518844184757015,0.237288143672795,0.378497780717984,0.32273299,0.0809223939690737
CEMENT,0.964143426294821,0.456066945606695,0,0,0.174291949019608,0.0076086848015101,0.0347825874048082,0.00132280175588886,0.333591542481535,0.327110403189039,0.37334314010793,0.297739653227135,0.722222215946502,0.396984923202697,0.273305094562446,0.37334314010793,0.2453213,0.114942381326467
CEMENT,0.912350597609562,0.443514644351464,0,0,0.128540337254902,0.00162122823110232,0.0322981090498069,0.00062082169227915,0.272140467765777,0.245129878692128,0.32989691951475,0.236944669152154,0.58847733987959,0.473618055410533,0.281779643201487,0.32989691951475,0.33502588,0.0787110590228187
CEMENT,0.597609561752988,0.326359832635983,0,0,0.328976039215686,0.00798838701255366,0.0161490630217973,0.000281089354534262,0.22101730119341,0.199675327924713,0.27172312023768,0.18784100037908,0.650205749916171,0.424623119640287,0.300847439609667,0.27172312023768,0.35127252,0.0897738124649861
CEMENT,0.697211155378486,0.372384937238494,0,0,0.0762527098039216,0.0013509243688093,0.0322981403541528,0.000470199574531071,0.386005689729069,0.36769479247001,0.443298973171583,0.342946216899572,0.61316871130163,0.500000005653266,0.211864383348894,0.443298973171583,0.26862052,0.0972520168115645
CEMENT,0.466135458167331,0.481171548117155,0,0,0.0261437921568627,0.000698084211349321,0.0409937922364104,0.00153082139509144,0.143299768188994,0.117694796122607,0.189985266642229,0.118472334576077,0.646090527518671,0.384422110751622,0.372881341388969,0.189985266642229,0.437078,0.0689684607382643
CEMENT,0.163346613545817,0.192468619246862,0,0,0.0544662980392157,0.00170267656131871,0.0223602191080609,0.00026339225199902,0.458042884060198,0.434253232676516,0.526509539569149,0.408417742527896,0.54526744915028,0.575376846440116,0.154660994124354,0.526509539569149,0.26677614,0.0927091441176918
CEMENT,0.860557768924303,0.573221757322176,0,0,0.0806100235294118,0.00445352536246301,0.0236024772917716,0.000366008160255154,0.202685262670341,0.156655846942729,0.275405014908652,0.169914249573991,0.469135760722449,0.532663288629076,0.305084742530882,0.275405014908652,0.4837708,0.0542967506936634
CEMENT,0.051792828685259,0.564853556485356,1,0,0.0348583921568627,0.00082735912476937,0.0248447209413217,0.000534318039322839,0.0738445630935573,0.0584415579671951,0.103829161974748,0.0568979000187716,0.748971185604328,0.281407028301053,0.440677945967395,0.103829161974748,0.48786426,0.0782151251707576
CEMENT,0.0836653386454183,0.317991631799163,0,0,0.0740741137254902,0.00219729530586929,0.0260869534107482,0.000449828749188865,0.446423995241642,0.407467545393932,0.532400602854193,0.392829294066117,0.434156333306659,0.662060298709313,0.122881365223714,0.532400602854193,0.30969977,0.0789263714104587
CEMENT,0.51394422310757,0.0878661087866109,0,0,0.0435729921568627,0.00182730816458882,0.0186335534513321,0.000603506483164316,0.414665636395527,0.396103876655001,0.469808545877698,0.374123127852747,0.60082302559061,0.496231120083774,0.230932179757074,0.469808545877698,0.24900064,0.0905372651942707
CEMENT,0.641434262948207,0.619246861924686,0,0,0.0849673215686275,0.00167596829578685,0.0496894396466186,0.00104990416417688,0.182029432440881,0.184253236329113,0.195876283535521,0.165237715035457,0.84362139333943,0.226130646732406,0.436440665927535,0.195876283535521,0.20284556,0.134991137406313
CEMENT,0.593625498007968,0.615062761506276,0,0,0.0849673333333333,0.00285051319694155,0.0310559011766521,0.000301889385291747,0.0588690994227451,0.0511363632212958,0.0810014706848198,0.0428682753587443,0.812757192024843,0.237437179069026,0.449152527021689,0.0810014706848198,0.50308645,0.108879645582985
CEMENT,0.645418326693227,0.238493723849372,0,0,0.0718954509803922,0.00385885495964722,0.0347826142371047,0.000694613422266515,0.395817223727877,0.379870126786768,0.452135475315644,0.351519856538742,0.6275720082114,0.497487411504761,0.201271173715348,0.452135475315644,0.26505277,0.101307369478819
CEMENT,0.741035856573705,0.288702928870293,0,0,0.0522875568627451,0.00124103990880222,0.0298136642351761,0.000512943534623667,0.282468389851848,0.275974039967743,0.315905750251062,0.253312533022212,0.740740735253772,0.351758793856216,0.33050846471919,0.315905750251062,0.24472968,0.109018770225266
CEMENT,0.553784860557769,0.259414225941423,0,0,0.0675380941176471,0.00144461605692462,0.0173912948204165,0.000723995209795769,0.322747225336862,0.333603903136332,0.338733421658811,0.295401385957868,0.858024688397348,0.272613067499874,0.343220335347242,0.338733421658811,0.1761556,0.157409219317647
CEMENT,0.936254980079681,0.443514644351464,0,0,0.0305011215686274,0.000704519365217652,0.0285714317657496,0.000535852357434295,0.319907066457229,0.288961047167524,0.387334302744225,0.278254092649911,0.541152245271299,0.535175882777581,0.226694914971452,0.387334302744225,0.33047688,0.0799628657482044
CEMENT,0.442231075697211,0.330543933054393,0,0,0.289760392156863,0.0121214648119953,0.0285714161135766,0.000634635806560231,0.454428139564001,0.421266240087125,0.528718714810613,0.407638327119616,0.475308631355738,0.60427136821829,0.177966112521545,0.528718714810613,0.27834544,0.0782332501075033
CEMENT,0.780876494023904,0.460251046025105,0,0,0.849673176470588,0.0303017610581847,0.0211180092224839,0.000652601705280391,0.286083148290725,0.273538948266729,0.327687764155466,0.254091948430493,0.693415622126962,0.394472340360724,0.307203365389795,0.327687764155466,0.28057775,0.0992264673595743
CEMENT,0.557768924302789,0.0251046025104602,1,1,0.14596951372549,0.00776497496319348,0.111801235291849,0.00167276574712557,0.310870145960345,0.294642874231795,0.357879231532553,0.276695226759307,0.656378583512421,0.428391937370585,0.288135568981615,0.357879231532553,0.26818594,0.0928304959436744
CEMENT,0.310756972111554,0.0711297071129707,0,0,0.167755960784314,0.00656530494781468,0.0186335384699666,0.000474837145462997,0.435063262124346,0.39042206420112,0.524300463738583,0.38347622498905,0.395061683493368,0.675879368661777,0.139830519705185,0.524300463738583,0.32455578,0.0716181300443455
CEMENT,0.669322709163347,0.380753138075314,0,0,0.0392156862745098,0.000620518470971196,0.0198757843555413,0.000213726653092209,0.405886906456604,0.39042206420112,0.461708413389481,0.361652376098133,0.6275720082114,0.497487411504761,0.201271173715348,0.461708413389481,0.25975996,0.101070800135711
CEMENT,0.824701195219124,0.225941422594142,0,0,0.0544661725490196,0.00215844270574824,0.591304323521471,0.0184209327770056,0.395300821697934,0.384740266357628,0.427098641921218,0.371784867598289,0.668724269223441,0.371859275687483,0.370762699462259,0.427098641921218,0.19713038,0.103808573684419
WINDOW,0.749003984063745,0.556485355648536,0,0,0,0,0,0,0,0,0,0,0.893004112109434,0.10929648302284,0.58262710187895,0,0,0.469052291350612
WINDOW,0.749003984063745,0.543933054393305,0,0,0,0,0,0,0,0,0,0,0.893004112109434,0.10929648302284,0.58262710187895,0,0,0.469052291350612
WINDOW,0.832669322709163,0.594142259414226,0,0,0,0,0,0,0,0,0,0,0.893004112109434,0.10929648302284,0.58262710187895,0,0,0.469052291350612
WINDOW,0.223107569721116,0.326359832635983,0,0,0.0675381254901961,0.00228043020863656,0.137888186466572,0.00339271970899841,0.118512784462054,0.0949675316966921,0.162739317652877,0.0943102114010846,0.670781880422191,0.365577875115212,0.379237267169097,0.162739317652877,0.47748852,0.0743537352724001
WINDOW,0.964143426294821,0.347280334728033,0,0,0.0261437882352941,0.000542954755038601,0.00496894351745693,0.0000213727237369017,0.008262329303248,0.0016233765939661,0.0213549340842788,0.000779423194717905,0.839506169090078,0.178391957157016,0.521186423080652,0.0213549340842788,0.9777778,0.085196228108
WINDOW,0.908366533864542,0.389121338912134,0,0,0.019607837254902,0.000955891415722682,0.063354032586706,0.001472407924467,0.137877627045008,0.11931818571982,0.173048592245592,0.118472334576077,0.701646085440481,0.324120597418626,0.417372859985457,0.173048592245592,0.37553233,0.0704820412177741
WINDOW,0.896414342629482,0.502092050209205,0,0,0,0,0,0,0,0,0,0,0.893004112109434,0.10929648302284,0.58262710187895,0,0,0.469052291350612
WINDOW,0.776892430278884,0.351464435146443,0,0,0.0675381176470588,0.00196129766260312,0.0298136664712008,0.000912417483524115,0.0531887440182415,0.0495129860429141,0.0714285723753419,0.0374123148897174,0.845679006390032,0.216080405816772,0.451271168948399,0.0714285723753419,0.51256585,0.144868264234668
WINDOW,0.167330677290837,0.589958158995816,0,0,0.0762527254901961,0.00297978870373357,0.0273291903522242,0.000598436431981668,0.0105861098554953,0.00730519474589939,0.0191458019208704,0.00467653944889978,0.864197525697302,0.155778892483776,0.533898287988366,0.0191458019208704,0.64867723,0.110771792609433
WINDOW,0.211155378486056,0.510460251046025,0,0,0.0610021843137255,0.00175813914363162,0.0111801248707997,0.000248457797758281,0.0374386793939173,0.0267857143118043,0.0596465385887589,0.024162118966107,0.798353904374333,0.232412058611209,0.472457613003627,0.0596465385887589,0.6304714,0.0895034580915232
WINDOW,0.621513944223108,0.309623430962343,0,0,0.0479302862745098,0.00216627137622505,0.00496894620068657,0.000124164332685195,0.131939069928399,0.10633116390965,0.178203246110433,0.107560399608405,0.650205749916171,0.379396990293806,0.377118625242387,0.178203246110433,0.45902446,0.068577829432818
WINDOW,0.378486055776892,0.347280334728033,0,0,0.0283224549019608,0.000497708833772778,0.00993789240137314,0.00030990486242373,0.140975983453942,0.11688311593439,0.190721656180253,0.111457518738659,0.658436194711171,0.399497472125073,0.334745748572608,0.190721656180253,0.45154575,0.0826662612215922
WINDOW,0.601593625498008,0.602510460251046,0,0,0.0196078431372549,0.00106651811424993,0.240993778820262,0.095076544589842,0.0508649620717262,0.0389610398623292,0.0729013249418165,0.0389711583329335,0.783950607464563,0.234924618840118,0.483050830264292,0.0729013249418165,0.5,0.0769815545780486
WINDOW,0.824701195219124,0.096234309623431,0,0,0.0675381333333333,0.00302092840373866,0.00993788882373361,0.000361997958349287,0.100697140997588,0.0787337672180701,0.139175256707104,0.0810600091641462,0.689300399729461,0.331658278105351,0.417372859985457,0.139175256707104,0.479958,0.0683053808693221
WINDOW,0.880478087649402,0.213389121338912,0,0,0.0108932478431373,0.000437915840308944,0.0149068321175881,0.000402338311852625,0.0446682164885582,0.0300324664770092,0.0758468367021588,0.0257209659167275,0.765432088157293,0.280150748186599,0.425847446760091,0.0758468367021588,0.68080807,0.0920698601779739
WINDOW,0.48605577689243,0.589958158995816,0,0,0,0,0,0,0,0,0,0,0.893004112109434,0.10929648302284,0.58262710187895,0,0,0.469052291350612
WINDOW,0.0756972111553785,0.514644351464435,0,0,0.0261437921568627,0.000155130110765094,0.0136645965177269,0.000173653357369952,0.020655822560986,0.00811688370034997,0.042709868831297,0.00935307889779956,0.790123454023777,0.227386938153392,0.489406761764759,0.042709868831297,0.8292328,0.073733150781738
WINDOW,0.884462151394422,0.213389121338912,0,0,0.0130718980392157,0.00052032164599987,0.00993788703491385,0.000361998044908814,0.0449264168063956,0.0300324664770092,0.0758468367021588,0.0265003883398164,0.763374476958543,0.278894468072145,0.430084730613509,0.0758468367021588,0.6703704,0.0893705789540315
WINDOW,0.729083665338645,0.560669456066946,0,0,0.0283224419607843,0.00106739920180999,0.00496894374105939,0.000196320974844936,0.00387296712232276,0.0024350649640011,0.00810014706848198,0.000779423194717905,0.88065843195397,0.131909547696081,0.557203372063524,0.00810014706848198,0.5277778,0.113050438159226
WINDOW,0.892430278884462,0.196652719665272,0,0,0.0130719019607843,0.00073584591456421,0.00993788882373361,0.000248328622090626,0.0580944998635012,0.0405844133881135,0.09351988075464,0.0374123148897174,0.738683124055022,0.30527638439528,0.411016934205329,0.09351988075464,0.62222224,0.0856925140805091
WINDOW,0.227091633466135,0.426778242677824,0,0,0.135076262745098,0.00213479840361999,0.016149069059064,0.000281088950589802,0.145365355394744,0.123376630492073,0.188512520703148,0.120810601845344,0.672839491620941,0.366834177842731,0.374999983315678,0.188512520703148,0.4148072,0.0751050120472452
WINDOW,0.633466135458167,0.125523012552301,0,0,0.032679737254902,0.0014130347066753,0.00496894441186681,0.000124164289405431,0.00490575793666175,0.00405844185017499,0.00810014706848198,0.0023382696543018,0.8847736589811,0.126884422715651,0.561440659730501,0.00810014706848198,0.537037,0.127102471813268
WINDOW,0.633466135458167,0.414225941422594,0,0,0.0326797254901961,0.00120631560686943,0.00993787093553597,0.000196320902711997,0.220500913106148,0.198863625820912,0.260677482616513,0.198752921317134,0.648148138717421,0.370602995573029,0.394067779723858,0.260677482616513,0.3074441,0.0636983481232879
WINDOW,0.737051792828685,0.00418410041841004,0,0,0.0174291894117647,0.000474986369896914,0.0521739090575212,0.00141841050451797,0.0436354242799512,0.028409090029147,0.0751104537915283,0.0249415427921577,0.761316865759792,0.281407028301053,0.4279660886868,0.0751104537915283,0.6873016,0.0876543253577002
WINDOW,0.561752988047809,0.418410041841004,0,0,0.0435729921568627,0.000794804068577045,0.0124223546569966,0.000248328405691808,0.20036147793529,0.179383111368644,0.237849784699192,0.180826191556471,0.660493824428441,0.351758793856216,0.413135576132038,0.237849784699192,0.31548372,0.060839574869045
WINDOW,1,0.527196652719665,0,0,0.0348583858823529,0.000949972809602294,0.0136645951761121,0.000513821197735718,0.00516395546596299,0.0024350649640011,0.0117820324611043,0.000779423194717905,0.87037036670096,0.144472362408462,0.546610154802858,0.0117820324611043,0.75,0.0969895388165443
WINDOW,0.816733067729084,0.209205020920502,0,0,0.0217864901960784,0.000704518789297804,0.0111801212931602,0.00033142786720499,0.0493157789873208,0.0340909112492621,0.0810014706848198,0.0303975060671081,0.759259249005487,0.283919599836494,0.425847446760091,0.0810014706848198,0.64589113,0.0893705789540315
WINDOW,0.948207171314741,0.343096234309623,0,0,0.135076235294118,0.0235539019093314,0.023602481763821,0.000622480122325924,0.100438943468286,0.0722402599655823,0.151693673404318,0.0732657849332569,0.64197530512117,0.396984923202697,0.355932186907498,0.151693673404318,0.57700235,0.0729180104772143
WINDOW,0.820717131474104,0.435146443514644,0,0,0.0413943333333333,0.000575273247790039,0.00372670836480072,0.0000240443200648158,0.00852052683254925,0.00324675326098415,0.0191458019208704,0.0023382696543018,0.849794234343088,0.165829144705942,0.531779644154877,0.0191458019208704,0.93333334,0.0862535716827997
WINDOW,0.354581673306773,0.514644351464435,0,0,0.0152505439215686,0.000032318751042764,0.0211180092224839,0.00010953552734805,0.0147172745071193,0.00730519474589939,0.030927837032932,0.00467653944889978,0.831275715035817,0.195979895719174,0.499999980932204,0.030927837032932,0.88148147,0.0959633486350672
PATH,0.338645418326693,0.778242677824268,1,0.5,0.063180862745098,0.00253350754036151,0.0285714451818978,0.00079625005373904,0.440743607768973,0.4107142661468,0.515463928457556,0.390491033811659,0.504115206656759,0.603015076797303,0.150423729338732,0.515463928457556,0.28533262,0.0857932761266098
PATH,0.0119521912350598,0.744769874476987,0,0,0.0806100588235294,0.00678047052302597,0.26211175763281,0.0826617083445981,0.184353224147273,0.171266236434527,0.218703974825449,0.160561187511732,0.726337438344002,0.331658278105351,0.379237267169097,0.218703974825449,0.27147257,0.0796808913999567
PATH,0.529880478087649,0.736401673640167,0,0,0.0740740666666667,0.00264461295044786,0.0472049724717408,0.00128736255429086,0.413891050778964,0.384740266357628,0.491163497855939,0.360093510207529,0.520576133283798,0.609296443449977,0.122881365223714,0.491163497855939,0.30745777,0.0921944552186095
PATH,1,0.794979079497908,0,0,0.180827870588235,0.00959013878621227,0.124223589054435,0.00418030147529173,0.28091918376202,0.261363650475944,0.32474226564991,0.253312533022212,0.64197530512117,0.40452259258289,0.343220335347242,0.32474226564991,0.2753682,0.0658140360362661
PATH,0.868525896414343,0.690376569037657,0,0.5,0.0827887019607843,0.00324245841684171,0.114285704702751,0.00204965249235174,0.420345989011495,0.389610376707708,0.501472772448654,0.3639906433674,0.50617279933699,0.630653239315296,0.101694926888825,0.501472772448654,0.31446242,0.0927192629474087
PATH,0.812749003984064,0.748953974895398,0,0,0.0501089137254902,0.00174197464416879,0.036024833290383,0.000810641368586913,0.34495223377079,0.327110403189039,0.402061861545936,0.301636779372197,0.631687230608901,0.488693473316646,0.211864383348894,0.402061861545936,0.29078844,0.100697441264873
PATH,0.800796812749004,0.761506276150628,0,0,0.0435730196078431,0.00130944539965696,0.0757763751691692,0.00179555909231372,0.290730717760828,0.27678572015596,0.335787929780649,0.256430243758995,0.681069936415942,0.413316587303666,0.288135568981615,0.335787929780649,0.27838665,0.0996969373434466
PATH,0.884462151394422,0.627615062761506,0,0,0.0544662470588235,0.00530672793057688,0.201242201165081,0.022377249213246,0.293054488553199,0.262987010852378,0.346097184491184,0.265783319850871,0.557613171898339,0.45477385369372,0.345338958206155,0.346097184491184,0.30841646,0.0460824292841601
PATH,0.342629482071713,0.774058577405858,1,0,0.0522875333333333,0.00151698649415598,0.0496894329385445,0.00120381717416037,0.429382930422399,0.401785711024467,0.501472772448654,0.379579091829179,0.52674892984301,0.586683378776737,0.154660994124354,0.501472772448654,0.28752622,0.0893670577495512
PATH,0.414342629482072,0.761506276150628,0,0,0.126361647058824,0.00332490692786202,0.0645962784722808,0.00157056888075358,0.419055001364989,0.387987001720885,0.497790891032468,0.36554947418396,0.504115206656759,0.618090438170754,0.124999988082627,0.497790891032468,0.30846536,0.0895468801025612
PATH,0.302788844621514,0.728033472803347,0,0,0.115468431372549,0.0133734847199738,0.139130407755875,0.0231680346919044,0.226955865281359,0.213474015312711,0.262886604838832,0.201870618024299,0.707818919036732,0.350502513741761,0.366525415608841,0.262886604838832,0.27036038,0.0825960965891594
PATH,0.346613545816733,0.707112970711297,0,0,0.058823505882353,0.00163508571781603,0.0857142505767546,0.00208368618362796,0.351407178974661,0.330357123941906,0.413107499167102,0.306313327940348,0.60493826650663,0.513819109525327,0.197033908929725,0.413107499167102,0.3009182,0.0967832888972773
PATH,0.848605577689243,0.627615062761506,0,0,0.145969501960784,0.00127336501590586,0.257142841171252,0.0136491635608627,0.281951973879225,0.258116900502298,0.32916053660412,0.254871405927626,0.60905348890413,0.422110536798314,0.347457619200661,0.32916053660412,0.29805613,0.0615305093186916
PATH,0.784860557768924,0.719665271966527,0,0,0.0413943019607843,0.0020622288377379,0.0757763751691692,0.00115228807126042,0.376710571702884,0.357142862360853,0.441089864204051,0.327357754408176,0.606995859186861,0.533919602663127,0.161016958040075,0.441089864204051,0.2986217,0.103039968877
PATH,0.749003984063745,0.736401673640167,0,0,0.0479303019607843,0.00175166440836278,0.0683229714085111,0.00172326984095841,0.338239111951638,0.32224024900779,0.396907220935882,0.291504287872041,0.648148138717421,0.494974851275852,0.18432200016608,0.396907220935882,0.30575457,0.10813411393124
PATH,0.49003984063745,0.753138075313808,0,0,0.137254929411765,0.00477946039451557,0.0732919258824891,0.00201981809226842,0.416473026071976,0.386363641344451,0.49558174892797,0.361652376098133,0.512345669970278,0.619346706978675,0.114406778449081,0.49558174892797,0.31361094,0.0918238021154248
PATH,0.721115537848606,0.732217573221757,1,0,0.143790823529412,0.00356714422638606,0.0397515262266133,0.000895361722165269,0.337722695979015,0.31980520844314,0.396907220935882,0.29228371029513,0.633744841807651,0.497487411504761,0.194915228867423,0.396907220935882,0.30452195,0.103392719435301
PATH,0.597609561752988,0.635983263598326,0,0,0.0806100235294118,0.00398813378234139,0.406211139986886,0.0302878522648156,0.27885361049895,0.252435073438027,0.318114872473381,0.262665609114089,0.590534951078341,0.380653259101727,0.436440665927535,0.318851242129225,0.2638465,0.00249453244974335
PATH,0.442231075697211,0.778242677824268,0,0,0.165577384313725,0.00522485149993962,0.110559005058447,0.00225256353252893,0.350890783916058,0.326298708390433,0.412371116256472,0.309431003603086,0.57818928388584,0.512562818104341,0.226694914971452,0.412371116256472,0.29632849,0.0852000643676179
PATH,0.541832669322709,0.715481171548117,0,0,0.0718954274509804,0.00672876007597953,0.0807453274071225,0.00664959087639502,0.243480514127979,0.229707794401722,0.284241536934893,0.213561961385442,0.699588455723212,0.379396990293806,0.326271161797975,0.284241536934893,0.28575617,0.0981907699260005
PATH,0.0119521912350598,0.794979079497908,0,1,0.106753803921569,0.00292994127013712,0.116770160697506,0.00225384721031628,0.374386800910513,0.344155833245488,0.445508082139116,0.328137183846074,0.52674892984301,0.567839199672988,0.18644064209279,0.445508082139116,0.30885938,0.0844577203325597
PATH,0.932270916334661,0.774058577405858,0,0,0.0653594745098039,0.00232695004715562,0.0496894329385445,0.000828279603430412,0.329460382012715,0.305194818951341,0.388070698909641,0.290724844404525,0.58847733987959,0.492462313660009,0.249999976165254,0.388070698909641,0.29423782,0.0845709548555825
PATH,0.661354581673307,0.744769874476987,0,0,0.148148133333333,0.00390529923050127,0.0844720359955257,0.00111402472082389,0.407177901074451,0.374999987215909,0.480117787333448,0.360872932630618,0.500000002777778,0.585427109968815,0.18432200016608,0.480117787333448,0.29552308,0.0796208270645855
PATH,0.99203187250996,0.690376569037657,0,0.5,0.063180862745098,0.00185488058912761,0.0770186188187193,0.00122287635577466,0.374128603381212,0.344155833245488,0.448453627036424,0.324240036656585,0.528806578078799,0.584170841160893,0.156779636051063,0.448453627036424,0.3181372,0.0887143376348429
PATH,0.968127490039841,0.765690376569038,0,0,0.0675381176470588,0.00199550991943405,0.0509316788241193,0.00146978798397956,0.346759623447239,0.324675311488025,0.408689254722465,0.302416194780477,0.59876541439186,0.513819109525327,0.203389796574261,0.408689254722465,0.30085307,0.0943521195955233
PATH,0.705179282868526,0.728033472803347,0,0,0.102396545098039,0.00315249380275339,0.0695652195301106,0.00164253973731492,0.341853870390515,0.321428568819573,0.402061861545936,0.297739653227135,0.61316871130163,0.503768845996629,0.20550843850097,0.402061861545936,0.30003616,0.0972527581177709
PATH,0.908366533864542,0.769874476987448,0,0,0.163398666666667,0.00397544417382029,0.0919254576443815,0.00162128461263025,0.33255875933567,0.310064921996226,0.390279827759353,0.293063139733028,0.60082302559061,0.488693473316646,0.24364403131733,0.390279827759353,0.29027814,0.0886316263948672
PATH,0.0159362549800797,0.832635983263598,0,0.5,0.0849673411764706,0.00291450033542968,0.0993788658770891,0.00188509049654296,0.357603926649231,0.331980506233924,0.426362312029733,0.309431003603086,0.567901227892089,0.551507512958954,0.171610167673621,0.426362312029733,0.3175664,0.0945266972071233
PATH,0.466135458167331,0.707112970711297,0,0,0.0762527333333333,0.00258638850087016,0.0695652195301106,0.000785284548576197,0.338497309480939,0.32224024900779,0.391016197415197,0.29851909669465,0.646090527518671,0.463567837107964,0.239406766531708,0.391016197415197,0.27882218,0.0991326550591582
PATH,0.338645418326693,0.761506276150628,0,0,0.128540364705882,0.00288336767909886,0.0496894329385445,0.00130520204003494,0.428091921861872,0.392045461103527,0.507363795969339,0.378799676420899,0.462962964163237,0.623115547322038,0.158898316113365,0.507363795969339,0.29957896,0.0781291336508188
GRASS,0.808764940239044,0.606694560669456,0,0,0.0196078549019608,0.000486715553535764,0.0447204851726407,0.000402338225293098,0.16524657909362,0.126623380465719,0.168630341173562,0.198752921317134,0.539094652591068,0.16834170832681,0.847457609666762,0.187776144419911,0.38903406,1
GRASS,0.278884462151394,0.707112970711297,1,0,0.0479302745098039,0.000982488720697024,0.0670807411751092,0.00134648004240263,0.155693270509474,0.133928575211619,0.142120768467446,0.190958676041818,0.670781880422191,0.0791457297483018,0.862288122221524,0.180412361705358,0.3273826,0.923812273173042
GRASS,0.235059760956175,0.711297071129707,1,0,0.0653594745098039,0.00209425486791889,0.0596273262343276,0.00150677595191676,0.136844829956463,0.124999990868507,0.118556707521674,0.167575996334341,0.753086415409236,0.0502512577188707,0.826271171331873,0.158321066580846,0.28569087,0.874757187468686
GRASS,0.406374501992032,0.857740585774059,0,0,0.0348583858823529,0.00113761918923051,0.0484471937610439,0.000825521239832502,0.101471726614151,0.0795454547114817,0.0905743756216909,0.134060783037856,0.689300399729461,0.0791457297483018,0.843220325813344,0.126656840009891,0.43169576,0.922647681122836
GRASS,0.350597609561753,0.878661087866109,0,0,0.0544662274509804,0.00259196183431519,0.0322981358821034,0.00114344139905587,0.098115158733235,0.0779220797246585,0.0824742298786875,0.134060783037856,0.703703696639231,0.0540201014541931,0.870762689928361,0.126656840009891,0.44601154,0.898493182086358
GRASS,0.0278884462151394,0.786610878661088,0,0,0.0653594941176471,0.00137664168570693,0.0310559078847262,0.000513821197735718,0.104570103937106,0.097402594176927,0.0780559655518707,0.139516761043905,0.800411515573083,0,0.862288122221524,0.131811493874731,0.40888458,0.822155451948541
GRASS,0.792828685258964,1,0,0,0.0893246156862745,0.00247950248902087,0.0322981358821034,0.000739794559618307,0.0642912475380712,0.0478896081340129,0.0486008843991098,0.0966484786703514,0.744855957651272,0.0452261349997474,0.843220325813344,0.0913107519049282,0.5633903,0.875461465430047
GRASS,0.645418326693227,0.648535564853556,0,0,0.069716768627451,0.00191327048477093,0.0546583941205966,0.000758731692299347,0.118254586932752,0.0900973994310276,0.108247426301565,0.155884631928772,0.635802453006401,0.0879397007253604,0.883474560556413,0.147275395822714,0.4462137,0.935301555673699
GRASS,0.737051792828685,0.677824267782427,0,0,0.0566448823529412,0.00144788091164273,0.0472049724717408,0.00143197250696299,0.119545574579259,0.0990259691637503,0.103092779064118,0.156664068381479,0.693415622126962,0.055276384960607,0.879237257635198,0.148011785360738,0.39643326,0.901370765985587
GRASS,0.00398406374501992,0.97907949790795,0,0,0.0740740705882353,0.00377482825372027,0.0708074497635124,0.00236435768647158,0.0446682164885582,0.045454545653778,0.0397643590591726,0.0491036617582646,0.882716045004572,0.0954773881960051,0.616525407028333,0.0478645067903939,0.19104938,0.794605270105202
GRASS,0.243027888446215,0.887029288702929,0,0,0.0980392156862745,0.00998649031651857,0.0372670769399331,0.00176324945041914,0.046475600587935,0.0357142862360853,0.030927837032932,0.0732657849332569,0.794238672717573,0.0414572890031185,0.798728788149059,0.06921944352563,0.5931498,0.848339332322921
GRASS,0.960159362549801,0.719665271966527,0,0,0.0588235254901961,0.00163508514189618,0.0484472027051427,0.00129705628360133,0.107152079230119,0.0925324692164572,0.0824742298786875,0.147310985274794,0.742798346452522,0.0100502522221661,0.904661017959099,0.139175256707104,0.42024404,0.853766787180199
GRASS,0.792828685258964,0.853556485355649,0,0,0.0610021921568628,0.00167260047358064,0.105590050584469,0.00190795339231115,0.160599023566198,0.124999990868507,0.149484531299819,0.206547152562832,0.56378596845755,0.0929648257057902,0.949152498419995,0.195139913879677,0.42076695,0.94368261538167
GRASS,0.223107569721116,0.694560669456067,0,0,0.0370370568627451,0.000963097900789604,0.0322981314100539,0.00123961898804411,0.136586625455821,0.115259740947567,0.12223858893786,0.172252523858066,0.681069936415942,0.0703517610325496,0.866525406074943,0.162739317652877,0.3589904,0.916293815899458
GRASS,0.247011952191235,0.874476987447699,0,0,0.119825725490196,0.026637094927647,0.0819875732926973,0.00439209503774428,0.0570617097462962,0.0478896081340129,0.042709868831297,0.0810600091641462,0.802469126771833,0.0502512577188707,0.775423707887461,0.0765832063580029,0.48671728,0.856968507218163
